iter	Passed	Remaining
0	5	5209
1	9	4655
2	13	4477
3	17	4353
4	21	4244
5	25	4201
6	29	4129
7	32	4078
8	36	4050
9	40	4046
10	44	4019
11	49	4061
12	53	4029
13	57	4037
14	61	4010
15	65	4038
16	69	4012
17	73	3987
18	76	3946
19	79	3908
20	83	3871
21	90	4038
22	108	4595
23	132	5408
24	293	11441
25	300	11253
26	302	10918
27	306	10630
28	309	10358
29	312	10102
30	315	9847
31	318	9628
32	321	9407
33	323	9196
34	326	9014
35	331	8885
36	334	8712
37	337	8554
38	341	8403
39	343	8248
40	346	8104
41	349	7975
42	352	7837
43	354	7704
44	357	7576
45	359	7454
46	362	7348
47	365	7246
48	367	7137
49	371	7063
50	374	6969
51	377	6880
52	380	6793
53	382	6702
54	385	6623
55	387	6540
56	390	6459
57	393	6390
58	395	6307
59	397	6232
60	400	6166
61	403	6097
62	405	6037
63	409	5984
64	412	5928
65	415	5882
66	418	5834
67	421	5779
68	427	5762
69	430	5719
70	432	5663
71	435	5610
72	438	5564
73	441	5519
74	443	5468
75	446	5427
76	448	5381
77	451	5333
78	453	5287
79	456	5250
80	459	5211
81	462	5174
82	464	5131
83	467	5096
84	470	5060
85	472	5023
86	475	4990
87	478	4962
88	481	4924
89	483	4891
90	486	4855
91	487	4809
92	490	4779
93	492	4748
94	495	4718
95	497	4686
96	500	4654
97	502	4628
98	505	4598
99	507	4571
100	510	4543
101	512	4514
102	515	4488
103	518	4464
104	521	4441
105	523	4415
106	525	4388
107	528	4363
108	530	4337
109	533	4317
110	536	4293
111	538	4268
112	540	4245
113	543	4221
114	545	4199
115	548	4179
116	551	4159
117	553	4137
118	556	4118
119	558	4095
120	561	4078
121	563	4056
122	566	4035
123	569	4021
124	571	4003
125	574	3984
126	577	3967
127	580	3952
128	583	3937
129	585	3918
130	588	3901
131	590	3883
132	593	3870
133	596	3856
134	599	3839
135	602	3824
136	604	3807
137	607	3793
138	609	3775
139	612	3760
140	615	3747
141	617	3731
142	620	3715
143	623	3709
144	626	3695
145	629	3681
146	632	3668
147	635	3660
148	638	3647
149	641	3632
150	644	3622
151	646	3609
152	649	3594
153	651	3581
154	654	3568
155	657	3556
156	660	3544
157	662	3532
158	665	3521
159	668	3507
160	670	3493
161	672	3480
162	675	3467
163	677	3454
164	680	3444
165	684	3437
166	686	3426
167	689	3413
168	691	3402
169	694	3390
170	696	3378
171	699	3368
172	702	3357
173	705	3349
174	709	3346
175	712	3337
176	715	3328
177	719	3322
178	722	3313
179	724	3302
180	727	3293
181	730	3282
182	732	3270
183	734	3258
184	737	3248
185	740	3240
186	745	3239
187	748	3234
188	752	3227
189	755	3222
190	758	3213
191	761	3202
192	764	3197
193	770	3199
194	772	3190
195	775	3180
196	778	3171
197	780	3163
198	783	3154
199	786	3146
200	789	3137
201	792	3130
202	795	3123
203	797	3113
204	800	3104
205	803	3095
206	805	3084
207	807	3074
208	809	3065
209	812	3055
210	815	3047
211	817	3038
212	819	3029
213	822	3020
214	824	3011
215	827	3002
216	829	2992
217	832	2986
218	834	2977
219	837	2968
220	839	2959
221	842	2951
222	844	2943
223	847	2935
224	849	2926
225	852	2918
226	854	2909
227	856	2900
228	859	2892
229	861	2883
230	863	2875
231	866	2867
232	868	2860
233	871	2851
234	873	2842
235	875	2834
236	878	2827
237	880	2818
238	882	2810
239	885	2804
240	888	2797
241	890	2790
242	893	2782
243	895	2774
244	898	2768
245	901	2764
246	904	2757
247	907	2751
248	910	2745
249	912	2738
250	915	2731
251	918	2725
252	920	2717
253	923	2711
254	925	2704
255	928	2697
256	930	2689
257	933	2683
258	935	2676
259	937	2668
260	939	2661
261	942	2654
262	944	2647
263	947	2640
264	949	2634
265	952	2627
266	954	2621
267	957	2613
268	959	2606
269	962	2601
270	964	2594
271	966	2587
272	971	2585
273	973	2579
274	975	2572
275	978	2565
276	981	2560
277	983	2554
278	985	2547
279	988	2542
280	990	2535
281	993	2529
282	995	2522
283	998	2516
284	1000	2510
285	1002	2503
286	1005	2497
287	1007	2491
288	1009	2484
289	1012	2478
290	1014	2472
291	1017	2467
292	1019	2461
293	1022	2455
294	1025	2450
295	1027	2444
296	1029	2437
297	1032	2431
298	1034	2425
299	1036	2419
300	1039	2413
301	1041	2407
302	1043	2401
303	1046	2395
304	1048	2389
305	1050	2383
306	1054	2380
307	1056	2374
308	1059	2368
309	1061	2363
310	1064	2358
