iter	RMSE
0	0.3073692879
1	0.2965529432
2	0.2868774375
3	0.2772111702
4	0.2684865098
5	0.2603396566
6	0.2529008596
7	0.2455396237
8	0.2391442809
9	0.2329328632
10	0.2274355007
11	0.222208067
12	0.2171305821
13	0.2125064757
14	0.2078803589
15	0.203851281
16	0.2002240459
17	0.1961808638
18	0.1928260404
19	0.1898918586
20	0.1868681347
21	0.184303136
22	0.1815486395
23	0.1792570018
24	0.177391908
25	0.1755172998
26	0.1737572233
27	0.1720025284
28	0.1703970368
29	0.1689629123
30	0.1673843406
31	0.1661677811
32	0.1647683095
33	0.1635885038
34	0.1624751712
35	0.1614659222
36	0.1605826237
37	0.1597919977
38	0.1589924194
39	0.1582446285
40	0.157509873
41	0.1569411371
42	0.1562362372
43	0.1556536835
44	0.1550936422
45	0.1546208542
46	0.1541815794
47	0.1537468224
48	0.1532937013
49	0.1528309327
50	0.1524674813
51	0.1520096863
52	0.151667652
53	0.1513819606
54	0.1510759415
55	0.1503097098
56	0.1500248028
57	0.1496822611
58	0.14945901
59	0.1491793357
60	0.1484451287
61	0.1481593275
62	0.1478218388
63	0.1473279055
64	0.1470559699
65	0.1465912776
66	0.1459120462
67	0.1457974719
68	0.1456710049
69	0.1450544837
70	0.1448939751
71	0.1445337915
72	0.1443572923
73	0.1441826525
74	0.1439486008
75	0.1437375152
76	0.1436517254
77	0.1434537517
78	0.1433004809
79	0.1429102094
80	0.1427002984
81	0.1425545299
82	0.142379328
83	0.1422484274
84	0.1421387274
85	0.1420133686
86	0.1419121536
87	0.1417862761
88	0.1416216463
89	0.1413316327
90	0.140920352
91	0.1407758902
92	0.1406455405
93	0.1405593757
94	0.1404221673
95	0.1402800036
96	0.1401570141
97	0.1400159935
98	0.1397819903
99	0.1396689425
100	0.1395663464
101	0.1394405327
102	0.1390783381
103	0.1389395049
104	0.1388347468
105	0.138732906
106	0.1384352579
107	0.138126857
108	0.1378024542
109	0.1376932004
110	0.1376325026
111	0.1375441121
112	0.1373062816
113	0.1371204309
114	0.1370425712
115	0.1369656128
116	0.1368681145
117	0.136767658
118	0.1367027735
119	0.1365524822
120	0.1363483066
121	0.136063084
122	0.1359649994
123	0.1357056272
124	0.1356294509
125	0.1355468098
126	0.1354485803
127	0.1353953869
128	0.135355466
129	0.1352331099
130	0.1350358296
131	0.1349242422
132	0.1348010364
133	0.1346874338
134	0.1345014425
135	0.1343602512
136	0.1342508547
137	0.1341788168
138	0.1340995821
139	0.133933926
140	0.1338765727
141	0.133798246
142	0.1335928258
143	0.1335032406
144	0.1333119246
145	0.1332719143
146	0.1332204567
147	0.133112959
148	0.1330061705
149	0.1329111995
150	0.1326988442
151	0.1326194821
152	0.1325278156
153	0.1324509538
154	0.1323609679
155	0.1321837292
156	0.1320507371
157	0.1318909229
158	0.1318099718
159	0.1317359816
160	0.1316611852
161	0.1314958849
162	0.1314423451
163	0.1313649338
164	0.1312004362
165	0.1311490995
166	0.1309953895
167	0.1307777402
168	0.1307247848
169	0.1306612637
170	0.1305057422
171	0.1304550319
172	0.130337245
173	0.13023848
174	0.1300232386
175	0.1299586722
176	0.1298170538
177	0.1296654663
178	0.1296072718
179	0.1295192179
180	0.1294580839
181	0.1293341051
182	0.1291618941
183	0.1290746547
184	0.1289059514
185	0.1288062383
186	0.1287297956
187	0.1286268313
188	0.1285256012
189	0.1284056085
190	0.1283168258
191	0.1282619983
192	0.1281283883
193	0.1280007578
194	0.1279111279
195	0.1278724569
196	0.1276930333
197	0.1276043792
198	0.1274394673
199	0.1273435862
200	0.1272636661
201	0.1271748631
202	0.1270653294
203	0.1269272419
204	0.1267959566
205	0.1267291823
206	0.1266757401
207	0.1266322432
208	0.1265543591
209	0.1264765229
210	0.1264254342
211	0.1263612372
212	0.1262007414
213	0.1261332169
214	0.1260788692
215	0.1260153918
216	0.1259827801
217	0.1259123352
218	0.1257779181
219	0.1256743883
220	0.1255320483
221	0.1253944085
222	0.1252585626
223	0.1252073267
224	0.1250920649
225	0.1249620715
226	0.1249228697
227	0.1248559008
228	0.1248078724
229	0.1247421637
230	0.1245839368
231	0.1245161371
232	0.1243679584
233	0.124271645
234	0.1241470867
235	0.1240096966
236	0.1239248837
237	0.1238472113
238	0.12367612
239	0.1235959021
240	0.1234963109
241	0.1233957572
242	0.1233122347
243	0.1232764683
244	0.1232456917
245	0.1232083644
246	0.1231241218
247	0.1230576273
248	0.1229900892
249	0.1229182399
250	0.1228026287
251	0.1226801454
252	0.1226230529
253	0.1225525547
254	0.1225225661
255	0.122485308
256	0.1224275738
257	0.1223014421
258	0.122212393
259	0.12211747
260	0.1220009818
261	0.121943124
262	0.1218288881
263	0.1217943874
264	0.1217193693
265	0.1216773369
266	0.12156639
267	0.1214948423
268	0.1214245711
269	0.1213701341
270	0.1213198053
271	0.1211879835
272	0.1211065541
273	0.1210080005
274	0.1209204931
275	0.1208261147
276	0.1207716745
277	0.120684504
278	0.1206061513
279	0.1204640116
280	0.1204150214
281	0.1203041405
282	0.1202699694
283	0.120189387
