iter	Passed	Remaining
0	20	20013
1	43	21941
2	69	23058
3	92	23034
4	113	22501
5	136	22676
6	163	23133
7	187	23251
8	211	23294
9	236	23388
10	260	23400
11	286	23623
12	320	24298
13	352	24830
14	376	24707
15	520	32011
16	559	32336
17	679	37063
18	706	36481
19	734	35970
20	756	35285
21	779	34653
22	803	34125
23	831	33817
24	864	33717
25	888	33274
26	915	32984
27	943	32738
28	984	32963
29	1028	33240
30	1058	33101
31	1087	32910
32	1124	32937
33	1158	32927
34	1192	32887
35	1224	32785
36	1256	32692
37	1283	32487
38	1309	32274
39	1336	32085
40	1368	32000
41	1403	32009
42	1440	32067
43	1474	32029
44	1512	32097
45	1547	32089
46	1580	32037
47	1615	32037
48	1652	32071
49	1785	33920
50	1814	33762
51	1840	33557
52	1864	33317
53	1891	33128
54	1916	32923
55	1949	32860
56	1978	32726
57	2003	32542
58	2026	32319
59	2050	32126
60	2074	31930
61	2100	31780
62	2131	31705
63	2154	31505
64	2183	31410
65	2214	31342
66	2241	31212
67	2274	31179
68	2305	31101
69	2331	30977
70	2355	30821
71	2378	30658
72	2403	30519
73	2427	30378
74	2455	30284
75	2477	30118
76	2502	29991
77	2524	29840
78	2547	29701
79	2573	29590
80	2597	29469
81	2622	29358
82	2645	29233
83	2672	29137
84	2698	29052
85	2721	28919
86	2743	28788
87	2765	28659
88	2816	28829
89	3085	31198
90	3113	31098
91	3136	30959
92	3160	30822
93	3183	30683
94	3206	30550
95	3232	30441
96	3255	30304
97	3278	30173
98	3312	30142
99	3342	30085
100	3363	29937
101	3386	29814
102	3409	29693
103	3433	29581
104	3458	29476
105	3482	29370
106	3505	29253
107	3530	29156
108	3555	29063
109	3585	29010
110	3616	28962
111	3644	28891
112	3668	28797
113	3694	28715
114	3718	28618
115	3743	28527
116	3767	28435
117	3791	28343
118	3815	28244
119	3840	28165
120	3868	28104
121	3893	28023
122	3924	27978
123	3951	27914
124	3976	27834
125	3999	27741
126	4028	27688
127	4052	27609
128	4084	27578
129	4218	28234
130	4257	28240
131	4291	28219
132	4322	28179
133	4346	28088
134	4369	27996
135	4397	27936
136	4435	27938
137	4471	27927
138	4496	27853
139	4520	27771
140	4547	27706
141	4571	27621
142	4594	27535
143	4618	27453
144	4643	27380
145	4669	27311
146	4696	27249
147	4723	27194
148	4747	27114
149	4778	27077
150	4808	27036
151	4832	26960
152	4859	26903
153	4888	26853
154	4917	26808
155	4953	26799
156	4984	26765
157	5020	26754
158	5058	26754
159	5086	26704
160	5118	26673
161	5147	26627
162	5169	26546
163	5193	26474
164	5217	26404
165	5255	26405
166	5375	26811
167	5401	26748
168	5424	26671
169	5448	26601
170	5471	26525
171	5494	26448
172	5518	26379
173	5544	26320
174	5575	26283
175	5606	26250
176	5635	26203
177	5664	26157
178	5691	26105
179	5714	26031
180	5739	25970
181	5761	25895
182	5783	25822
183	5810	25767
184	5840	25728
185	5874	25708
186	5903	25667
187	5935	25636
188	5960	25576
189	5988	25529
190	6013	25470
191	6040	25420
192	6064	25356
193	6088	25297
194	6117	25252
195	6139	25185
196	6168	25142
197	6196	25100
198	6222	25046
199	6251	25005
200	6288	24996
201	6324	24983
202	6350	24932
203	6380	24897
204	6638	25746
205	6665	25693
206	6697	25658
207	6725	25610
208	6750	25547
209	6771	25472
210	6793	25403
211	6827	25376
212	6858	25340
213	6889	25303
214	6919	25265
215	6957	25254
216	6995	25241
217	7035	25237
218	7062	25185
219	7086	25123
220	7113	25073
221	7144	25037
222	7170	24983
223	7194	24923
224	7217	24859
225	7240	24796
226	7266	24745
227	7296	24704
228	7325	24663
229	7356	24627
230	7382	24576
231	7409	24529
232	7437	24484
233	7462	24429
234	7488	24375
235	7520	24346
236	7553	24316
237	7575	24255
238	7604	24213
239	7637	24186
240	7685	24204
241	7841	24561
242	7869	24515
243	7897	24469
244	7922	24414
245	7954	24381
246	7988	24354
247	8023	24329
248	8054	24291
249	8085	24256
250	8122	24239
251	8158	24217
252	8190	24182
253	8215	24128
254	8244	24086
255	8277	24056
256	8305	24011
257	8338	23980
258	8374	23958
259	8399	23907
260	8428	23863
261	8453	23813
262	8485	23778
263	8508	23721
264	8536	23676
265	8559	23619
266	8588	23576
267	8614	23529
268	8644	23491
269	8671	23445
270	8699	23401
271	8733	23376
272	8765	23342
273	8803	23326
274	8860	23358
275	8986	23574
276	9013	23525
277	9036	23468
278	9059	23412
279	9085	23363
280	9113	23319
281	9148	23292
282	9171	23237
283	9199	23192
284	9226	23147
285	9256	23108
286	9286	23069
287	9322	23047
288	9353	23012
289	9376	22957
290	9402	22907
291	9426	22855
292	9451	22806
293	9477	22759
294	9513	22736
295	9549	22711
296	9573	22660
297	9598	22611
298	9621	22556
299	9645	22505
300	9679	22477
301	9702	22424
302	9725	22371
303	9750	22322
304	9773	22270
305	9797	22220
306	9821	22170
307	9845	22120
308	9873	22080
309	9896	22027
310	9919	21975
311	9943	21926
312	9987	21920
313	10231	22353
314	10258	22308
315	10286	22266
316	10317	22229
317	10341	22179
318	10373	22144
319	10406	22113
320	10434	22071
321	10471	22048
322	10506	22021
323	10538	21987
324	10566	21946
325	10589	21892
326	10612	21840
327	10634	21788
328	10658	21738
329	10685	21694
330	10707	21640
331	10728	21586
332	10754	21540
333	10785	21505
334	10808	21455
335	10832	21406
336	10854	21355
337	10879	21307
338	10901	21256
