iter	Passed	Remaining
0	6	6883
1	10	5465
2	14	4966
3	18	4668
4	22	4516
5	26	4397
6	30	4344
7	34	4296
8	39	4306
9	43	4265
10	46	4209
11	51	4262
12	55	4219
13	59	4190
14	63	4158
15	67	4141
16	71	4131
17	75	4128
18	79	4091
19	83	4090
20	86	4034
21	89	3982
22	92	3937
23	95	3878
24	97	3818
25	100	3765
26	104	3754
27	106	3703
28	109	3658
29	112	3630
30	114	3583
31	116	3538
32	119	3502
33	122	3490
34	125	3450
35	127	3412
36	130	3400
37	132	3364
38	135	3333
39	137	3310
40	140	3281
41	142	3253
42	145	3230
43	147	3207
44	150	3184
45	152	3161
46	154	3142
47	157	3122
48	160	3107
49	162	3089
50	164	3069
51	168	3063
52	170	3046
53	172	3028
54	175	3014
55	178	3011
56	181	2995
57	183	2983
58	186	2969
59	188	2957
60	191	2943
61	193	2931
62	196	2921
63	198	2908
64	201	2896
65	204	2889
66	206	2877
67	209	2867
68	211	2857
69	214	2847
70	216	2834
71	219	2823
72	221	2815
73	224	2805
74	226	2795
75	229	2785
76	231	2776
77	234	2770
78	236	2760
79	239	2751
80	241	2742
81	244	2734
82	246	2725
83	249	2717
84	251	2712
85	254	2705
86	257	2697
87	259	2691
88	262	2685
89	264	2677
90	267	2668
91	269	2661
92	272	2654
93	274	2648
94	277	2642
95	279	2635
96	282	2629
97	284	2623
98	287	2620
99	290	2617
100	293	2611
101	296	2607
102	298	2601
103	301	2594
104	303	2587
105	306	2581
106	308	2576
107	311	2570
108	313	2564
109	316	2559
110	318	2551
111	321	2545
112	323	2539
113	326	2533
114	328	2529
115	331	2523
116	334	2526
117	337	2520
118	339	2514
119	342	2508
120	344	2503
121	347	2501
122	349	2495
123	352	2489
124	354	2483
125	357	2478
126	359	2474
127	363	2477
128	366	2472
129	368	2466
130	371	2463
131	374	2459
132	376	2457
133	379	2453
134	382	2451
135	385	2447
136	387	2442
137	391	2443
138	393	2436
139	395	2431
140	398	2427
141	401	2426
142	403	2420
143	406	2415
144	408	2411
145	411	2407
146	414	2403
147	416	2398
148	419	2393
149	421	2391
150	424	2386
151	428	2389
152	430	2384
153	433	2380
154	435	2375
155	438	2373
156	441	2369
157	443	2365
158	446	2364
159	449	2359
160	452	2355
161	454	2352
162	457	2347
163	459	2343
164	462	2338
165	464	2336
166	467	2332
167	470	2329
168	472	2325
169	475	2320
170	477	2316
171	480	2311
172	482	2308
173	485	2304
174	498	2348
175	513	2403
176	516	2403
177	520	2403
178	523	2402
179	526	2400
180	529	2397
181	532	2394
182	535	2391
183	538	2386
184	540	2382
185	543	2378
186	546	2374
187	548	2369
188	695	2986
189	844	3601
190	847	3591
191	851	3581
192	853	3569
193	856	3560
194	860	3552
195	863	3543
196	867	3534
197	870	3527
198	873	3517
199	877	3509
200	880	3498
201	882	3487
202	886	3479
203	889	3469
204	891	3458
205	894	3447
206	896	3435
207	899	3423
208	901	3412
209	903	3400
210	906	3389
211	908	3378
212	911	3366
213	913	3355
214	916	3346
215	919	3336
216	921	3325
217	923	3313
218	926	3305
219	929	3295
220	931	3284
221	934	3276
222	938	3270
223	940	3259
224	943	3249
225	946	3240
226	948	3230
227	951	3220
