iter	RMSE
0	0.3187436658
1	0.3119126846
2	0.305375481
3	0.2988986301
4	0.2925086079
5	0.2867186319
6	0.2808152331
7	0.2752223714
8	0.2696196024
9	0.2644897721
10	0.2596996936
11	0.2549209238
12	0.2506490822
13	0.2461458565
14	0.2420518999
15	0.2379490724
16	0.234525338
17	0.2308976138
18	0.2274023493
19	0.2239590273
20	0.2204646805
21	0.2177114056
22	0.2147229015
23	0.2119634598
24	0.2092542363
25	0.2065280571
26	0.2039536496
27	0.2013390898
28	0.1987291699
29	0.1960028556
30	0.1937365345
31	0.1914287087
32	0.1896187646
33	0.1872765791
34	0.1852832903
35	0.1831273014
36	0.1811283265
37	0.1792229122
38	0.1774602325
39	0.1755474526
40	0.173779751
41	0.172176595
42	0.1706324948
43	0.1690358341
44	0.1672355591
45	0.1657459725
46	0.1641586198
47	0.1626550414
48	0.1614590579
49	0.1601252367
50	0.1588118963
51	0.1575241035
52	0.15632797
53	0.1551031541
54	0.1540201639
55	0.1529519999
56	0.1520062206
57	0.1509306331
58	0.149975058
59	0.1489595439
60	0.1480064316
61	0.1469999489
62	0.1459657677
63	0.1452001981
64	0.1444994685
65	0.1439580909
66	0.1431773137
67	0.1424534655
68	0.1417757923
69	0.1409360478
70	0.1402734121
71	0.1395347717
72	0.1389418087
73	0.1383897293
74	0.1379596416
75	0.1372879178
76	0.1367678937
77	0.1361101397
78	0.1355963855
79	0.1350135836
80	0.1345140595
81	0.1339903301
82	0.1333876582
83	0.1329080747
84	0.1325773454
85	0.1319420755
86	0.1315388288
87	0.131142534
88	0.1307992009
89	0.13042242
90	0.1299781884
91	0.129587954
92	0.1292226175
93	0.1288473802
94	0.1284416378
95	0.1280782648
96	0.1277400095
97	0.1274751688
98	0.1270876994
99	0.1267096708
100	0.1263631379
101	0.126046566
102	0.1257554223
103	0.1254957412
104	0.1252334218
105	0.1250157006
106	0.1247514989
107	0.1243865554
108	0.1241087365
109	0.123823094
110	0.123556938
111	0.1232061483
112	0.1230013798
113	0.1226783744
114	0.122353872
115	0.1220550066
116	0.1218093419
117	0.1215842281
118	0.1213517283
119	0.1211892208
120	0.1209602892
121	0.1205812957
122	0.1203914553
123	0.1202009222
124	0.1199863891
125	0.119804312
126	0.1195358831
127	0.1193090855
128	0.119060967
129	0.1187615347
130	0.1186606742
131	0.1185372201
132	0.1182697582
133	0.1180742948
134	0.1179258744
135	0.1177838483
136	0.1174645688
137	0.1172995689
138	0.1171150667
139	0.1169964384
140	0.1167639386
141	0.1164515447
142	0.1161880222
143	0.1160322027
144	0.1158393158
145	0.1157366515
146	0.115586371
147	0.1153345847
148	0.1152074138
149	0.1150707528
150	0.1148501709
151	0.1147753486
152	0.1146520377
153	0.1144890857
154	0.1143124207
155	0.1141466069
156	0.1139624181
157	0.1138549446
158	0.1137387701
159	0.1135996005
160	0.1135072566
161	0.1134297906
162	0.1131973699
163	0.1130311168
164	0.1129279984
165	0.1127959732
166	0.1126704649
167	0.1125530985
168	0.112365269
169	0.1122266417
170	0.1120236684
171	0.1119283843
172	0.1117804358
173	0.111611754
174	0.1115251499
175	0.1113641122
176	0.1112775454
177	0.1111051144
178	0.1108951899
179	0.1107433181
180	0.1106124446
181	0.110407369
182	0.1101503658
183	0.1100017511
184	0.1099097916
185	0.1098128064
186	0.1097614774
187	0.1095560999
188	0.1093190991
189	0.1092237458
190	0.1091049545
191	0.1089196409
192	0.1088132744
193	0.1087036134
194	0.1085081949
195	0.1083984086
196	0.1082561677
197	0.1081254807
198	0.1079230822
199	0.1077520725
200	0.1075700077
201	0.1074453559
202	0.1072157113
203	0.1071330281
204	0.1069863936
205	0.1068445691
206	0.106720533
207	0.1065510835
208	0.1064904131
209	0.1063448416
210	0.1062448548
211	0.1061603957
212	0.1060761918
