iter	RMSE
0	0.3111205693
1	0.3030935334
2	0.2967766183
3	0.289736572
4	0.2824639391
5	0.2748914864
6	0.267670218
7	0.2628710459
8	0.259025513
9	0.2523494808
10	0.2468151538
11	0.2411396324
12	0.2361293217
13	0.2313613303
14	0.2266161336
15	0.2218763992
16	0.2182180293
17	0.2141547643
18	0.210244602
19	0.2081557322
20	0.2046287053
21	0.2019416202
22	0.1993349335
23	0.1974286757
24	0.1947157227
25	0.1914762679
26	0.1889892272
27	0.1863207356
28	0.1839760342
29	0.1828779461
30	0.1803525766
31	0.1789610221
32	0.1768544005
33	0.175329966
34	0.1733746872
35	0.1711247772
36	0.1689628597
37	0.1678837808
38	0.1660458172
39	0.1648467001
40	0.1633164005
41	0.1620761539
42	0.1608504603
43	0.159665766
44	0.1579574072
45	0.1570493291
46	0.1557025943
47	0.1548066967
48	0.1538944044
49	0.1528246974
50	0.1516967388
51	0.1506674276
52	0.1494282684
53	0.1488113861
54	0.1483545932
55	0.1473917753
56	0.1468562494
57	0.1455960759
58	0.1454022646
59	0.1451741936
60	0.1443884614
61	0.143584931
62	0.1428475376
63	0.1418348835
64	0.1411296072
65	0.1407361413
66	0.1401700975
67	0.1398554698
68	0.1393154023
69	0.138600039
70	0.1382270611
71	0.137467045
72	0.1371612562
73	0.1367423743
74	0.1363253906
75	0.1358643002
76	0.1352104909
77	0.1348138169
78	0.1341326198
79	0.1337299448
80	0.1332192652
81	0.1330092655
82	0.1328487541
83	0.1325868162
84	0.1322354873
85	0.1319708894
86	0.131527701
87	0.1312348412
88	0.1306886047
89	0.1304952272
90	0.1302019229
91	0.1298229406
92	0.1295981473
93	0.1294667038
94	0.1293802608
95	0.1287924544
96	0.1284726962
97	0.1281701349
98	0.127844409
99	0.1277523329
100	0.1272750558
101	0.1268219095
102	0.1265580871
103	0.1264842515
104	0.1260558314
105	0.1258174064
106	0.1255541472
107	0.1252255614
108	0.1248969896
109	0.1247706553
110	0.1246664481
111	0.1243749818
112	0.1241227335
113	0.123973029
114	0.1237058942
115	0.1235899985
116	0.123589935
117	0.1234522511
118	0.1231770672
119	0.1230007252
120	0.1227826296
121	0.1227656383
122	0.1226102419
123	0.1223708778
124	0.122258983
125	0.1219292992
126	0.1217044687
127	0.121509635
128	0.1210884089
129	0.1209403155
130	0.1207798011
131	0.1206378453
132	0.120484481
133	0.1203822197
134	0.1202173503
135	0.1201730529
136	0.1199612756
137	0.1199269125
138	0.119710085
139	0.1193343487
140	0.1190779709
141	0.1188916918
142	0.1186990886
143	0.1186801165
144	0.1184544721
145	0.1182876096
146	0.1180714943
147	0.1179500681
148	0.1178270666
149	0.1176800905
150	0.1175466123
151	0.1173123271
152	0.1171735651
153	0.1170055395
154	0.1167640906
155	0.1165026501
156	0.1162359396
157	0.1159828538
158	0.1156255283
159	0.1154786902
160	0.1154163688
161	0.115248347
162	0.1151348374
163	0.114955056
164	0.1148746002
165	0.1147447679
166	0.1146093312
167	0.1143628611
168	0.1142162543
169	0.114030796
170	0.1139086775
171	0.1138698861
172	0.1137387659
173	0.1134193408
174	0.1132106372
175	0.1130425226
176	0.1128608113
177	0.112650239
178	0.1125412457
179	0.1124057162
180	0.112109014
181	0.1118720361
182	0.1115648745
183	0.1114037571
184	0.1112065076
185	0.1110439721
186	0.110772407
187	0.1105411204
188	0.1104240181
189	0.1102226379
190	0.110146857
191	0.1099243833
192	0.1095717227
193	0.1093512869
194	0.1092075166
195	0.1089335329
196	0.1087534841
197	0.1084145272
198	0.1081156812
199	0.1078109736
200	0.1076056197
201	0.1072743571
202	0.1070409467
203	0.1068041977
204	0.1064959245
205	0.1063055119
206	0.1061585129
207	0.1059038622
208	0.1056989593
209	0.1053762944
210	0.1052212951
211	0.1050341773
212	0.1047205576
213	0.1045147188
214	0.1041399592
215	0.1038625608
216	0.1036003988
217	0.1033761987
218	0.1030998135
219	0.1028750134
220	0.1026777103
221	0.1025356353
222	0.1022963381
223	0.1021187759
224	0.1018565392
225	0.1016531895
226	0.1013776652
227	0.101123215
228	0.1008881918
229	0.1007096287
230	0.1005410418
231	0.1003052932
232	0.1000649002
233	0.0998451672
234	0.09962859515
235	0.09943522563
236	0.09921890661
237	0.09898875661
238	0.09878250668
239	0.0985381919
240	0.0983552057
241	0.09817023146
242	0.0979566164
243	0.09777274002
244	0.09761253763
245	0.09749260051
246	0.09728776259
247	0.09707840187
248	0.09688174367
249	0.09668840179
250	0.09651240721
251	0.0963345127
252	0.09617219305
253	0.0960098592
254	0.09581015859
255	0.09568373991
256	0.09551166798
257	0.09537152465
258	0.09520697406
259	0.09504223603
260	0.09486790199
261	0.09472624792
262	0.09454517138
263	0.09434157533
264	0.09418846078
265	0.09406672311
266	0.09392745933
267	0.093781619
268	0.09358820309
269	0.093448312
270	0.0932817191
271	0.09312364725
272	0.09299313042
273	0.09283937255
274	0.09264378264
275	0.09251718655
276	0.09234833089
277	0.09223151357
278	0.09207972381
279	0.09191665046
280	0.09177180654
281	0.09170427556
282	0.09152455668
283	0.09129652848
284	0.09113092196
285	0.09093634692
286	0.09086757352
287	0.09074332079
288	0.09062292641
289	0.09046826155
290	0.0903476313
291	0.0902472231
292	0.09010010051
293	0.08996821394
294	0.0898083563
295	0.08970757824
296	0.08962937735
297	0.08944183776
298	0.08929437291
299	0.08919202587
300	0.08902320302
301	0.08882287965
302	0.08872471155
303	0.08859556291
304	0.08847972739
305	0.08841469645
306	0.08828991207
307	0.08815364397
308	0.08804423273
309	0.08793826827
310	0.08783902432
311	0.08775310537
312	0.08763174483
313	0.08753964381
314	0.08740525576
315	0.08721996286
316	0.08716540543
317	0.08703304131
318	0.08692353797
319	0.08672511049
320	0.08662722197
321	0.08651005757
322	0.08644360089
323	0.08634660389
324	0.08622520782
325	0.08609859322
326	0.08596805784
327	0.0857710491
328	0.08565995366
329	0.0855565888
330	0.08547171854
331	0.08531633219
332	0.08524356429
333	0.08518747377
334	0.08506950494
335	0.0850189543
336	0.08495921614
337	0.08486027749
338	0.08472909565
339	0.08460459675
340	0.08448778218
341	0.08431549381
342	0.08421971223
343	0.08405170758
344	0.08397590996
345	0.0838464694
346	0.08374242294
347	0.08364302227
348	0.08356859488
349	0.08348876617
350	0.0834321786
351	0.08334102099
352	0.08326917437
353	0.08317583106
354	0.08308900003
355	0.08298337403
356	0.08285979965
357	0.08265647447
358	0.08252924447
359	0.08240728557
360	0.08234524749
361	0.08228625617
362	0.08221769978
363	0.08213177034
364	0.08197732268
365	0.08192731667
366	0.08180679266
367	0.08174743238
368	0.08159183188
369	0.08147864816
370	0.08137868474
371	0.08127076824
372	0.08119494117
373	0.08107242289
374	0.08093198069
375	0.08081168433
376	0.08071695699
377	0.08065985849
378	0.08059796168
379	0.08051903648
380	0.08043887599
381	0.08033982223
382	0.08015760941
383	0.08005934871
384	0.08001116151
385	0.07988158579
386	0.0798091986
387	0.07967500621
388	0.07953985688
389	0.07949036386
390	0.07936803767
391	0.07932782797
392	0.07923482142
393	0.07916501788
394	0.0790733042
395	0.07903672825
396	0.07898872098
397	0.07890858168
398	0.078806019
399	0.07871302472
400	0.07865622673
401	0.07853049508
402	0.07845788679
403	0.07836834234
404	0.07827611266
405	0.07816587621
406	0.07805757222
407	0.07795509698
408	0.07789508555
409	0.07777903128
410	0.0776595451
411	0.07754914592
412	0.07747268885
413	0.0773428223
414	0.07724659123
415	0.07717395721
416	0.0771143709
417	0.0770169067
418	0.07691916648
419	0.07682396747
420	0.07677215403
421	0.07671579702
422	0.07661428113
423	0.07654663884
424	0.07642493091
425	0.07633680015
426	0.07627939324
427	0.07621911258
428	0.07616500632
429	0.07611047095
430	0.07604143279
431	0.07597631921
432	0.07587319712
433	0.07577526972
434	0.07568279359
435	0.07562517273
436	0.07558360662
437	0.07551339853
438	0.07545437259
439	0.07535142244
440	0.07525977778
441	0.07517866941
442	0.07515851471
443	0.07506753474
444	0.07499637367
445	0.07492811582
446	0.07486078904
447	0.07478201991
448	0.07471171592
449	0.07464474923
450	0.07459741392
451	0.07448742255
452	0.07440941005
453	0.07434253311
454	0.07430012208
455	0.07424562955
456	0.07417499053
457	0.07407420409
458	0.07403117554
459	0.07391678655
460	0.07381767368
461	0.07375221472
462	0.0737130623
463	0.07367214683
464	0.07363868652
465	0.07352299055
466	0.073457499
467	0.07338458319
468	0.07326726283
469	0.07320327355
470	0.07316104408
471	0.07311871027
472	0.07302715634
473	0.07295079343
474	0.07289437259
475	0.07283834717
476	0.07281307562
477	0.0727420895
478	0.07265883516
479	0.07260659614
480	0.0725409827
481	0.0724647391
482	0.07236429029
483	0.07231206412
484	0.07225110773
485	0.07217543459
486	0.07215073176
487	0.07205781993
488	0.07197522648
489	0.071951021
490	0.07188559933
491	0.07176296002
492	0.0717285964
493	0.071677237
494	0.07156903585
495	0.07152732208
496	0.07146077669
497	0.07137898867
498	0.07132257847
499	0.07126485821
500	0.07117215562
501	0.07112298319
502	0.071089921
503	0.07102477853
504	0.07096719077
505	0.07092035715
506	0.07086570677
507	0.07081551464
508	0.07076539382
509	0.07073747384
510	0.07069216698
511	0.07064601799
512	0.07058570779
513	0.07053120457
514	0.07048642943
515	0.0703790281
516	0.07032322792
517	0.07028197298
518	0.07021340516
519	0.07016419957
520	0.07014458703
521	0.07007544081
522	0.07000584658
523	0.06996063055
524	0.06988686229
525	0.06985413262
526	0.06979306163
527	0.06974098319
528	0.06968844316
529	0.06963896589
530	0.06960789808
531	0.06954698894
532	0.06949436285
533	0.06939819753
534	0.06928523614
535	0.06919366262
536	0.06908853973
537	0.06903945421
538	0.0689930003
539	0.06894255294
540	0.06884687851
541	0.06880652333
542	0.06873773875
543	0.0687110815
544	0.068618663
545	0.06856916837
546	0.06852612072
547	0.06849783981
548	0.06842827808
549	0.06834592812
550	0.0683196499
551	0.06827277975
552	0.06824220676
553	0.06818019327
554	0.0681308619
555	0.0680698713
556	0.06799154208
557	0.06794814092
558	0.06788543714
559	0.06781889683
560	0.06773338546
561	0.0676861215
562	0.06763489324
563	0.06760550805
564	0.06750361738
565	0.06741129556
566	0.06737135189
567	0.0673101698
568	0.06725612739
569	0.06719665772
570	0.06716455225
571	0.06711911122
572	0.06703912879
573	0.06696934381
574	0.06693017322
575	0.06682833043
576	0.06677061027
577	0.06673183994
578	0.06666258115
579	0.06657960438
580	0.06654915007
581	0.06646659121
582	0.06641726304
583	0.06635923982
584	0.06633124581
585	0.06629300324
586	0.06626077834
587	0.0661801124
588	0.06610609241
589	0.06605389587
590	0.06600594318
591	0.06589956618
592	0.06586248092
593	0.06583883406
594	0.06577252968
595	0.06572952199
596	0.06568453355
597	0.06561375396
598	0.06557286802
599	0.06555118645
600	0.06550393924
601	0.06545779236
602	0.06541912143
603	0.06537288405
604	0.06528188532
605	0.06524106075
606	0.06516605648
607	0.06511318896
608	0.06505871297
609	0.06502549503
610	0.06497929431
611	0.06490983759
612	0.06487719543
613	0.06480570066
614	0.0647278673
615	0.06465800121
616	0.06462460216
617	0.06456430969
618	0.06448963145
619	0.06444591719
620	0.06438008618
621	0.0643365849
622	0.06423570551
623	0.06420651941
624	0.06415017638
625	0.06409885856
626	0.06403757087
627	0.06397238682
628	0.06392800629
629	0.06389431461
630	0.06382534124
631	0.0637691444
632	0.06372940162
633	0.06369268238
634	0.06365299111
635	0.06359297584
636	0.0635530704
637	0.06351348303
638	0.06347732672
639	0.06339762257
640	0.06333970008
641	0.06328995319
642	0.06324205594
643	0.06320008633
644	0.06314817683
645	0.06312130473
646	0.06306796086
647	0.06303910909
648	0.06299040327
649	0.06293401101
650	0.06288774066
651	0.06283655105
652	0.06277353654
653	0.06273454656
654	0.06269911306
655	0.06265540561
656	0.0626168014
657	0.06258626943
658	0.06253941821
659	0.06245870868
660	0.06240983833
661	0.06237184395
662	0.06231014774
663	0.06226192517
664	0.06224435623
665	0.06220549271
666	0.06217361651
667	0.0621485725
668	0.06212019347
669	0.06206986654
670	0.06197854975
671	0.06192687261
672	0.06190310294
673	0.0618475622
674	0.06180342799
675	0.06176238028
676	0.06170504759
677	0.06165912133
678	0.06163661202
679	0.06158292884
680	0.06156837947
681	0.06150089716
682	0.06146980148
683	0.06143364833
684	0.06138928218
685	0.0613234898
686	0.06126065532
687	0.06121677829
688	0.06116063303
689	0.06111750384
690	0.06106402683
691	0.06102671735
692	0.06096697947
693	0.06092912614
694	0.06088296239
695	0.06084965814
696	0.06080761571
697	0.06077547713
698	0.06074714269
699	0.06069127667
700	0.06061174464
701	0.06056236455
702	0.06052811365
703	0.06049151521
704	0.0604690745
705	0.06043628451
706	0.06039878287
707	0.06037850045
708	0.06035172269
709	0.0603014531
710	0.06025312656
711	0.06020705686
712	0.06014867678
713	0.06010963401
714	0.06005226967
715	0.0600382448
716	0.05997290787
717	0.05989720833
718	0.05983932097
719	0.05975274099
720	0.05971420314
721	0.05968918362
722	0.05966230254
723	0.05961122241
724	0.0595719171
725	0.05955166904
726	0.05949991
727	0.05947407196
728	0.05942790656
729	0.05941138901
730	0.05936780141
731	0.05933440878
732	0.05926905045
733	0.059230223
734	0.05914545031
735	0.05910614748
736	0.05906668343
737	0.05902144862
738	0.05898789844
739	0.05895396286
740	0.05893157471
741	0.05887161832
742	0.058813767
743	0.0587692265
744	0.05872047309
745	0.05867018632
746	0.05862850749
747	0.05860005009
748	0.05857906532
749	0.05854235972
750	0.05849562316
751	0.05847578626
752	0.05842115654
753	0.05838698082
754	0.05834965271
755	0.05833319913
756	0.05828985927
757	0.05828026632
758	0.05826570404
759	0.0582218091
760	0.05820323902
761	0.05815701156
762	0.0581168276
763	0.05808391347
764	0.05803956676
765	0.05800884536
766	0.05797303265
767	0.05793508196
768	0.05789843513
769	0.05783414559
770	0.05781397279
771	0.05778362111
772	0.05775058332
773	0.05772102555
774	0.05768273601
775	0.05764206042
776	0.05760092132
777	0.05756796955
778	0.05750959164
779	0.05747377383
780	0.05745873959
781	0.05741519656
782	0.05736281733
783	0.05730782763
784	0.05726937134
785	0.05724300544
786	0.05719389441
787	0.05714745352
788	0.05710774332
789	0.05704178921
790	0.05699230679
791	0.05696052157
792	0.05692336307
793	0.05688453037
794	0.05687713055
795	0.05685631344
796	0.05684471358
797	0.05677940566
798	0.05673521483
799	0.05670338666
800	0.05667362406
801	0.05661929415
802	0.05657704058
803	0.05651946235
804	0.05647117419
805	0.05644023199
806	0.05642134747
807	0.05636379823
808	0.05635508379
809	0.05630227439
810	0.05625121158
811	0.05621807201
812	0.05617253267
813	0.05612088001
814	0.05608071701
815	0.05605476008
816	0.05599787664
817	0.05596846326
818	0.05592082706
819	0.05587395855
820	0.05583199749
821	0.05579274844
822	0.05578190844
823	0.05576026787
824	0.05573065194
825	0.05569022541
826	0.05561662867
827	0.05560175342
828	0.05555829282
829	0.05553397469
830	0.05549452919
831	0.05542788242
832	0.05539906397
833	0.05535314628
834	0.05534012516
835	0.05531824316
836	0.05528987458
837	0.05525218396
838	0.05522062046
839	0.05518265749
840	0.05512048141
841	0.05510687721
842	0.05507971081
843	0.05505632899
844	0.05503692908
845	0.05499967244
846	0.05495169178
847	0.05493512597
848	0.05491168756
849	0.05489936497
850	0.0548756873
851	0.05486109019
852	0.05484173751
853	0.05481160277
854	0.05479995867
855	0.05474855764
856	0.05473032536
857	0.05468457661
858	0.0546591987
859	0.05462656473
