iter	Passed	Remaining
0	19	19247
1	40	20146
2	59	19853
3	76	19042
4	93	18692
5	111	18503
6	131	18636
7	148	18447
8	163	18026
9	179	17754
10	195	17608
11	224	18500
12	242	18391
13	262	18462
14	282	18540
15	299	18413
16	315	18232
17	333	18212
18	354	18311
19	374	18336
20	392	18298
21	410	18267
22	429	18264
23	445	18135
24	463	18092
25	485	18179
26	503	18145
27	520	18057
28	540	18099
29	677	21891
30	765	23933
31	793	24012
32	815	23890
33	834	23717
34	859	23694
35	874	23425
36	891	23215
37	907	22986
38	925	22793
39	942	22617
40	974	22788
41	993	22650
42	1012	22539
43	1030	22396
44	1048	22252
45	1066	22121
46	1085	22006
47	1102	21862
48	1117	21695
49	1139	21642
50	1163	21656
51	1183	21578
52	1204	21524
53	1224	21447
54	1243	21371
55	1261	21261
56	1277	21141
57	1294	21031
58	1312	20937
59	1329	20828
60	1347	20738
61	1365	20660
62	1382	20555
63	1399	20465
64	1415	20360
65	1434	20303
66	1452	20231
67	1469	20143
68	1487	20071
69	1505	19998
70	1522	19923
71	1539	19840
72	1556	19767
73	1572	19682
74	1588	19588
75	1607	19544
76	1625	19483
77	1642	19418
78	1660	19355
79	1683	19365
80	1704	19334
81	1720	19266
82	1737	19196
83	1763	19232
84	1846	19871
85	1866	19836
86	1884	19776
87	1903	19728
88	1920	19658
89	1938	19600
90	1956	19543
91	1976	19505
92	1996	19474
93	2014	19417
94	2031	19354
95	2052	19330
96	2074	19310
97	2096	19295
98	2121	19304
99	2142	19282
100	2164	19267
101	2185	19245
102	2209	19243
103	2235	19263
104	2254	19215
105	2273	19178
106	2287	19088
107	2308	19070
108	2329	19041
109	2352	19037
110	2372	19003
111	2395	18989
112	2417	18974
113	2436	18937
114	2458	18923
115	2482	18916
116	2505	18909
117	2527	18894
118	2548	18869
119	2566	18823
120	2585	18779
121	2604	18743
122	2621	18690
123	2638	18638
124	2655	18587
125	2673	18545
126	2690	18497
127	2706	18440
128	2727	18414
129	2745	18376
130	2767	18358
131	2784	18311
132	2801	18262
133	2819	18219
134	2836	18177
135	2915	18521
136	2938	18513
137	2957	18476
138	2976	18437
139	2999	18427
140	3017	18383
141	3035	18340
142	3051	18284
143	3067	18236
144	3086	18202
145	3104	18159
146	3122	18116
147	3138	18069
148	3156	18026
149	3174	17988
150	3191	17945
151	3209	17903
152	3225	17856
153	3246	17835
154	3263	17793
155	3282	17760
156	3302	17734
157	3319	17692
158	3336	17650
159	3354	17610
160	3371	17569
161	3388	17526
162	3405	17485
163	3422	17448
164	3441	17418
165	3458	17377
166	3475	17337
167	3494	17308
168	3513	17274
169	3532	17244
170	3548	17201
171	3564	17159
172	3581	17121
173	3599	17086
174	3616	17049
175	3633	17009
176	3649	16968
177	3666	16933
178	3682	16892
179	3698	16850
180	3718	16825
181	3737	16799
182	3754	16762
183	3775	16741
184	3796	16723
185	3815	16699
186	3835	16675
187	3851	16637
188	3870	16607
189	3889	16581
190	3908	16555
191	4101	17258
192	4123	17240
193	4147	17231
194	4164	17193
195	4182	17157
196	4201	17124
197	4223	17105
198	4241	17070
199	4257	17029
200	4276	17000
201	4293	16962
202	4319	16956
203	4338	16927
204	4357	16898
205	4373	16857
206	4392	16825
207	4408	16787
208	4426	16752
209	4442	16713
210	4460	16680
211	4480	16652
212	4497	16615
213	4513	16578
214	4531	16543
215	4547	16504
216	4563	16468
217	4581	16433
218	4597	16396
219	4615	16362
220	4633	16332
221	4650	16298
222	4668	16267
223	4685	16232
224	4703	16201
225	4723	16178
