iter	Passed	Remaining
0	3	3598
1	6	3303
2	9	3121
3	11	2964
4	15	3041
5	18	3026
6	21	3048
7	25	3137
8	28	3158
9	32	3178
10	34	3116
11	38	3157
12	41	3145
13	43	3094
14	46	3041
15	48	3011
16	51	2969
17	53	2942
18	56	2923
19	59	2897
20	62	2906
21	64	2879
22	67	2849
23	70	2854
24	72	2832
25	75	2834
26	78	2813
27	80	2792
28	82	2769
29	84	2747
30	87	2731
31	90	2749
32	93	2732
33	95	2719
34	98	2723
35	101	2706
36	103	2686
37	105	2678
38	108	2668
39	110	2657
40	113	2643
41	115	2637
42	117	2621
43	120	2607
44	122	2595
45	125	2602
46	128	2595
47	130	2583
48	132	2574
49	135	2568
50	137	2563
51	140	2555
52	142	2547
53	145	2543
54	147	2536
55	149	2526
56	152	2519
57	154	2512
58	157	2506
59	159	2501
60	162	2500
61	165	2506
62	168	2509
63	172	2523
64	175	2526
65	178	2521
66	180	2516
67	183	2517
68	186	2510
69	188	2505
70	190	2498
71	193	2495
72	196	2488
73	198	2485
74	201	2480
75	203	2474
76	205	2469
77	208	2469
78	211	2464
79	214	2461
80	216	2455
81	219	2453
82	221	2447
83	224	2442
84	226	2437
85	228	2432
86	231	2428
87	233	2423
88	236	2424
89	239	2421
90	241	2415
91	244	2412
92	246	2406
93	249	2402
94	251	2400
95	255	2404
96	258	2404
97	260	2399
98	263	2394
99	265	2391
100	268	2388
101	270	2384
102	273	2381
103	276	2378
104	278	2373
105	281	2370
106	283	2366
107	286	2363
108	288	2360
109	291	2357
110	294	2355
111	296	2351
112	299	2347
113	302	2348
114	304	2343
115	307	2340
116	309	2338
117	313	2342
118	315	2337
119	318	2333
120	320	2329
121	323	2325
122	325	2323
123	328	2318
124	330	2312
125	334	2316
126	336	2314
127	339	2312
128	341	2307
129	344	2302
130	346	2298
131	349	2296
132	351	2292
133	354	2287
134	356	2283
135	358	2279
136	361	2275
137	363	2270
138	366	2271
139	370	2272
140	372	2269
141	374	2264
142	377	2260
143	379	2256
144	381	2252
145	385	2252
146	387	2250
147	390	2246
148	393	2245
149	395	2242
150	398	2238
151	400	2234
152	402	2230
153	405	2228
154	408	2225
155	410	2220
156	413	2220
157	415	2215
158	418	2211
159	420	2207
160	424	2210
161	426	2207
162	429	2203
163	431	2200
164	433	2196
165	436	2192
166	438	2187
167	443	2195
168	445	2191
169	447	2186
170	450	2184
171	453	2181
172	455	2178
173	458	2174
174	460	2171
175	463	2167
176	465	2164
177	467	2160
178	470	2157
179	472	2153
180	475	2149
181	477	2147
182	480	2144
183	482	2141
184	485	2138
185	487	2135
186	490	2131
187	492	2128
188	495	2124
189	498	2126
190	501	2123
191	503	2119
192	506	2116
193	508	2112
194	510	2109
195	513	2106
196	516	2104
197	518	2100
198	521	2097
199	523	2093
200	525	2090
201	528	2086
202	530	2082
203	532	2079
204	536	2080
205	538	2076
206	541	2073
207	543	2070
208	546	2067
209	548	2063
210	550	2059
211	553	2057
212	555	2053
213	558	2049
214	561	2049
215	563	2046
216	566	2043
217	568	2040
218	571	2037
219	573	2034
