iter	RMSE
0	0.3073731629
1	0.2962912208
2	0.2861918236
3	0.2762887857
4	0.2678952899
5	0.2598356409
6	0.2523209412
7	0.2451659347
8	0.238482865
9	0.2325399445
10	0.2266508589
11	0.2208537993
12	0.2157046335
13	0.2108448995
14	0.2061604226
15	0.2020857117
16	0.1979344133
17	0.1943618887
18	0.1908226549
19	0.1879125616
20	0.1847175961
21	0.1815349454
22	0.1790661932
23	0.1767328211
24	0.1743141805
25	0.1723565298
26	0.1700016999
27	0.1682341507
28	0.166189009
29	0.1647074896
30	0.1630419218
31	0.1615867687
32	0.1599178059
33	0.1584303459
34	0.1569903333
35	0.1558252839
36	0.1544901615
37	0.153485705
38	0.1524262669
39	0.1516578572
40	0.1507702999
41	0.1500250972
42	0.1491770917
43	0.1484117767
44	0.1477802653
45	0.1471794498
46	0.1465351989
47	0.1458809552
48	0.1453512052
49	0.1448798574
50	0.1443139267
51	0.1439027137
52	0.1434066603
53	0.1430045846
54	0.1426478448
55	0.1422482574
56	0.1414680752
57	0.1410208432
58	0.1406574067
59	0.1402697492
60	0.1399925917
61	0.139592857
62	0.1393619577
63	0.1391310897
64	0.1388931163
65	0.1386453709
66	0.1383877983
67	0.1381525179
68	0.1378407987
69	0.1375843973
70	0.1373526
71	0.1370172641
72	0.1366409557
73	0.1364020248
74	0.1361640381
75	0.1359369808
76	0.1357056489
77	0.1349647797
78	0.1348014284
79	0.134650161
80	0.1343995357
81	0.1341954683
82	0.1340416249
83	0.1338233294
84	0.1336925401
85	0.1335432544
86	0.1333620249
87	0.1332038274
88	0.1325284762
89	0.1320383957
90	0.1318410298
91	0.131684628
92	0.1310438655
93	0.1309315592
94	0.1308029027
95	0.130591164
96	0.1303767142
97	0.1301997517
98	0.1301031813
99	0.1299777489
100	0.1294465307
101	0.1293566095
102	0.129229034
103	0.1290750643
104	0.1289697031
105	0.1287491856
106	0.1286356566
107	0.1282518627
108	0.1281204807
109	0.1280046523
110	0.1279077208
111	0.1278083251
112	0.1274488572
113	0.1273792606
114	0.1272655572
115	0.1268153817
116	0.1264863094
117	0.12636273
118	0.1262048111
119	0.1260588056
120	0.125742827
121	0.1256193705
122	0.1254550624
123	0.125296003
124	0.1252360251
125	0.1249613893
126	0.1248831977
127	0.1247669877
128	0.1244515692
129	0.124355964
130	0.1242479492
131	0.124108728
132	0.1240412705
133	0.1239063969
134	0.123798047
135	0.1235595078
136	0.1234320666
137	0.1233089026
138	0.1230976343
139	0.1230023783
140	0.122789759
141	0.1227129846
142	0.1224697362
143	0.1223487711
144	0.122222352
145	0.1221572083
146	0.1220160845
147	0.1217985952
148	0.1216578913
149	0.1215462198
150	0.1213586619
151	0.1211763633
152	0.1209650004
153	0.1209024471
154	0.1206555687
155	0.1204638204
156	0.1203475633
157	0.1202842365
158	0.119937989
159	0.1198323705
160	0.1197004665
161	0.119509533
162	0.1193462128
163	0.1192597424
164	0.1191410995
165	0.1190770304
166	0.1188096374
167	0.118623369
168	0.1185675917
169	0.1183824878
170	0.1183074674
171	0.1181976145
172	0.118061196
173	0.118002378
174	0.1178269856
175	0.1177115359
176	0.1174931654
177	0.1173004664
178	0.1172481955
179	0.1171640286
180	0.1170713289
181	0.1170206936
