iter	Passed	Remaining
0	22	22308
1	56	28031
2	84	27950
3	107	26889
4	135	27052
5	160	26621
6	209	29773
7	243	30211
8	277	30523
9	306	30367
10	336	30272
11	357	29462
12	383	29096
13	414	29197
14	442	29054
15	467	28749
16	493	28518
17	517	28258
18	548	28325
19	576	28239
20	601	28023
21	623	27720
22	647	27501
23	669	27233
24	693	27041
25	718	26910
26	746	26919
27	770	26751
28	795	26647
29	819	26486
30	845	26425
31	873	26410
32	897	26288
33	920	26147
34	945	26082
35	972	26050
36	995	25906
37	1019	25809
38	1054	25992
39	1081	25960
40	1104	25841
41	1128	25737
42	1154	25703
43	1180	25645
44	1207	25632
45	1237	25670
46	1272	25808
47	1300	25784
48	1325	25718
49	1350	25663
50	1379	25663
51	1406	25640
52	1433	25620
53	1458	25557
54	1484	25502
55	1507	25414
56	1537	25434
57	1565	25423
58	1594	25425
59	1616	25330
60	1641	25270
61	1666	25210
62	1692	25179
63	1720	25156
64	1749	25159
65	1774	25112
66	1802	25104
67	1827	25047
68	1852	24995
69	1877	24946
70	1907	24963
71	1936	24957
72	1966	24969
73	1989	24899
74	2018	24890
75	2046	24881
76	2074	24869
77	2112	24970
78	2138	24929
79	2163	24884
80	2191	24860
81	2218	24836
82	2253	24892
83	2279	24861
84	2308	24850
85	2333	24804
86	2359	24757
87	2386	24737
88	2411	24686
89	2435	24627
90	2461	24591
91	2485	24528
92	2520	24582
93	2547	24558
94	2573	24515
95	2603	24515
96	2630	24490
97	2653	24424
98	2680	24395
99	2703	24333
100	2731	24313
101	2757	24278
102	2786	24264
103	2815	24252
104	2846	24262
105	2870	24205
106	2896	24171
107	2922	24139
108	2954	24147
109	2981	24125
110	3015	24149
111	3041	24112
112	3069	24092
113	3100	24097
114	3130	24091
115	3152	24020
116	3177	23982
117	3204	23948
118	3236	23962
119	3264	23938
120	3291	23911
121	3313	23844
122	3343	23837
123	3371	23815
124	3397	23785
125	3424	23756
126	3449	23714
127	3474	23670
128	3498	23624
129	3523	23581
130	3547	23534
131	3575	23514
132	3602	23486
133	3626	23439
134	3654	23416
135	3674	23343
136	3699	23302
137	3727	23280
138	3755	23260
139	3778	23211
140	3804	23180
141	3829	23140
142	3859	23130
143	3884	23092
144	3911	23062
145	3938	23038
146	3968	23027
147	3993	22989
148	4018	22953
149	4043	22914
150	4068	22872
151	4092	22829
152	4121	22815
153	4147	22782
154	4172	22748
155	4199	22720
156	4225	22689
157	4251	22658
158	4280	22641
159	4305	22602
160	4331	22570
161	4363	22572
162	4389	22538
163	4413	22498
164	4438	22460
165	4461	22414
166	4485	22371
167	4508	22325
168	4533	22290
169	4556	22244
170	4586	22234
171	4610	22194
172	4636	22163
173	4658	22113
174	4681	22070
175	4705	22031
176	4729	21992
177	4759	21980
178	4781	21930
179	4807	21899
180	4832	21868
181	4860	21845
182	4883	21801
183	4908	21768
184	4937	21750
185	4965	21730
186	4992	21703
187	5017	21672
188	5041	21632
189	5067	21604
190	5092	21571
191	5120	21548
192	5142	21504
193	5174	21497
194	5204	21484
195	5229	21453
196	5258	21435
197	5285	21408
198	5317	21404
199	5352	21408
200	5381	21392
201	5409	21368
202	5434	21336
203	5457	21293
204	5478	21247
205	5500	21200
206	5524	21163
207	5545	21115
208	5568	21076
209	5590	21030
210	5612	20985
211	5635	20947
212	5659	20909
213	5682	20871
214	5704	20828
215	5723	20774
216	5746	20733
217	5771	20705
218	5795	20667
219	5814	20615
220	5840	20588
221	5865	20557
222	5889	20520
223	5914	20488
224	5943	20473
225	5974	20460
226	5999	20429
227	6024	20397
228	6049	20366
229	6072	20328
230	6098	20302
231	6124	20273
232	6147	20237
233	6171	20202
234	6197	20176
235	6222	20142
236	6248	20117
237	6274	20088
238	6300	20060
239	6326	20035
240	6349	19997
241	6376	19973
242	6403	19947
243	6432	19930
244	6460	19909
245	6495	19907
246	6524	19889
247	6552	19868
248	6580	19848
249	6605	19816
250	6631	19787
251	6657	19761
252	6684	19736
253	6711	19711
254	6738	19687
255	6764	19659
256	6794	19642
257	6819	19611
258	6841	19574
259	6869	19550
260	6895	19525
261	6924	19504
262	6950	19476
263	6978	19456
264	7006	19433
265	7035	19413
266	7060	19382
267	7088	19360
268	7113	19331
269	7139	19304
270	7166	19276
271	7191	19247
272	7215	19214
273	7247	19203
274	7278	19190
275	7308	19170
276	7336	19148
277	7357	19108
278	7381	19076
279	7409	19053
280	7433	19020
281	7460	18995
282	7486	18968
283	7514	18944
284	7544	18927
285	7577	18916
286	7602	18886
287	7627	18857
288	7651	18824
289	7676	18792
290	7697	18754
291	7721	18721
292	7743	18685
293	7771	18662
294	7793	18625
295	7818	18595
296	7843	18565
297	7868	18535
298	7895	18511
299	7926	18495
300	7950	18463
301	7983	18452
302	8008	18422
303	8036	18399
304	8061	18370
305	8087	18342
306	8113	18314
307	8138	18285
308	8161	18250
309	8185	18220
310	8216	18202
311	8243	18178
312	8267	18146
313	8297	18126
314	8330	18116
315	8361	18098
316	8384	18064
317	8409	18036
318	8437	18011
319	8461	17981
320	8487	17953
321	8510	17920
322	8535	17889
323	8562	17865
324	8589	17838
325	8614	17811
326	8640	17783
327	8672	17767
328	8700	17745
329	8727	17720
330	8754	17693
331	8781	17668
332	8807	17641
333	8835	17618
334	8864	17596
335	8887	17564
336	8910	17530
337	8939	17507
338	8964	17478
339	9002	17475
340	9031	17452
341	9054	17421
342	9078	17389
343	9102	17358
344	9122	17320
345	9148	17291
346	9173	17262
347	9200	17236
348	9225	17208
349	9251	17181
350	9275	17149
351	9311	17140
352	9335	17110
353	9363	17087
354	9389	17059
355	9412	17026
356	9437	16998
357	9464	16972
358	9488	16942
359	9519	16922
360	9545	16897
361	9571	16868
362	9596	16839
363	9626	16819
364	9650	16789
365	9680	16768
366	9705	16740
367	9730	16711
368	9756	16683
369	9784	16659
370	9809	16630
371	9836	16605
372	9864	16581
373	9889	16553
374	9915	16525
375	9942	16499
376	9972	16479
377	10001	16458
378	10027	16430
379	10056	16407
380	10081	16379
381	10107	16352
382	10134	16326
383	10165	16306
384	10190	16278
385	10217	16253
386	10241	16222
387	10267	16195
388	10298	16175
389	10328	16154
390	10355	16128
391	10381	16102
392	10406	16072
393	10433	16047
394	10458	16018
395	10483	15990
396	10510	15963
397	10536	15936
398	10561	15908
399	10590	15885
400	10614	15856
401	10639	15827
402	10664	15798
403	10695	15778
404	10724	15756
405	10754	15734
406	10781	15709
407	10808	15683
408	10832	15652
409	10858	15625
410	10886	15601
411	10912	15573
412	10937	15545
413	10960	15513
414	10985	15486
415	11023	15475
416	11051	15451
417	11074	15419
418	11099	15390
419	11123	15361
420	11147	15331
421	11176	15308
422	11202	15280
423	11228	15253
424	11252	15224
425	11277	15195
426	11310	15177
427	11337	15152
428	11366	15128
429	11394	15104
430	11421	15079
431	11446	15050
432	11469	15019
433	11498	14995
434	11525	14969
435	11551	14942
436	11576	14914
437	11605	14890
438	11641	14876
439	11666	14848
440	11692	14821
441	11716	14791
442	11740	14761
443	11765	14733
444	11788	14702
445	11816	14677
446	11840	14647
447	11868	14623
448	11894	14596
449	11922	14571
450	11947	14543
451	11973	14516
452	11994	14483
453	12024	14461
454	12051	14435
455	12080	14411
456	12109	14388
457	12137	14364
458	12162	14335
459	12189	14309
460	12216	14283
461	12247	14262
462	12273	14235
463	12299	14208
464	12321	14176
465	12345	14147
466	12370	14118
467	12397	14092
468	12422	14064
469	12450	14039
470	12471	14007
471	12497	13980
472	12540	13972
473	12569	13948
474	12595	13920
475	12622	13895
476	12649	13869
477	12680	13847
478	12704	13818
479	12731	13792
480	12754	13761
481	12779	13733
482	12804	13706
483	12830	13678
484	12856	13651
485	12884	13626
486	12908	13597
487	12935	13571
488	12962	13545
489	12990	13520
490	13017	13494
491	13044	13468
492	13068	13439
493	13095	13414
494	13121	13386
495	13152	13364
496	13178	13337
497	13204	13310
498	13228	13281
499	13261	13261
500	13286	13233
501	13313	13207
502	13337	13177
503	13361	13149
504	13387	13122
505	13410	13092
506	13437	13066
507	13463	13039
508	13490	13013
509	13515	12985
510	13540	12957
511	13561	12925
512	13586	12898
513	13613	12871
514	13641	12846
515	13665	12817
516	13691	12791
517	13715	12762
518	13742	12735
519	13769	12710
520	13798	12686
521	13825	12660
522	13850	12632
523	13876	12605
524	13900	12576
525	13924	12547
526	13947	12518
527	13971	12489
528	13999	12464
