iter	RMSE
0	0.3068858767
1	0.2959197396
2	0.2850374349
3	0.2751451389
4	0.2654844325
5	0.2566443118
6	0.2484659783
7	0.241368449
8	0.2341991306
9	0.2272955365
10	0.2208218429
11	0.2148360254
12	0.209347098
13	0.2042387937
14	0.1992119177
15	0.1945358105
16	0.1902317507
17	0.186205331
18	0.1824596559
19	0.1790471135
20	0.1755006597
21	0.1722697083
22	0.1693521468
23	0.1665429168
24	0.1638398708
25	0.1611243667
26	0.1591771837
27	0.1571251846
28	0.1549183611
29	0.1528384271
30	0.1509216036
31	0.1492653338
32	0.1473188734
33	0.1456935929
34	0.1443073239
35	0.1427471651
36	0.141351452
37	0.1400471512
38	0.1389938802
39	0.1377513769
40	0.1366756641
41	0.1356645831
42	0.1346280252
43	0.1337150101
44	0.1329942504
45	0.1321425089
46	0.1313411977
47	0.1306302675
48	0.129920369
49	0.1292506808
50	0.1287636751
51	0.1281262803
52	0.1275413368
53	0.1270213147
54	0.1264739014
55	0.125951914
56	0.1254730433
57	0.1251097568
58	0.1247005771
59	0.124232068
60	0.1238083937
61	0.1233110316
62	0.122947708
63	0.1226786413
64	0.1222315398
65	0.1218913406
66	0.1215734656
67	0.1213037637
68	0.1210100073
69	0.1206996262
70	0.1204350849
71	0.120104422
72	0.1197333537
73	0.1194448092
74	0.1191336857
75	0.1188371168
76	0.1186020779
77	0.1183499646
78	0.1180833259
79	0.1178771126
80	0.1176125456
81	0.1173331559
82	0.117081082
83	0.1168534177
84	0.1166404959
85	0.1164126124
86	0.116213281
87	0.1159210174
88	0.1157048017
89	0.115519672
90	0.1152526694
91	0.1151184576
92	0.1148533982
93	0.1146662391
94	0.1145009269
95	0.1143371799
96	0.1140888296
97	0.1139234263
98	0.1137413252
99	0.1134527971
100	0.1131532872
101	0.1129751706
102	0.112791306
103	0.1126083137
104	0.1124259489
105	0.1120936846
106	0.1119501728
107	0.111828776
108	0.1117256141
109	0.1115074526
110	0.1112585045
111	0.1110766653
112	0.1109572011
113	0.1108107277
114	0.1106444383
115	0.1104847068
116	0.1103405355
117	0.1102282837
118	0.1100578842
119	0.1098514245
120	0.1097193168
121	0.1096010438
122	0.1094402269
123	0.1092483048
124	0.1091433815
125	0.1090178068
126	0.1088622158
127	0.1086644175
128	0.1085115111
129	0.1083749056
130	0.1082512454
131	0.1081042987
132	0.1079730339
133	0.1078098682
134	0.1076698809
135	0.1075614452
136	0.1073977476
137	0.1072694527
138	0.1070660595
139	0.1068768872
140	0.1067232214
141	0.106553153
142	0.1064591072
143	0.1062651367
144	0.1061668981
145	0.1059369959
146	0.1057468501
147	0.1056159493
148	0.1055273153
149	0.1054073525
150	0.1053053737
151	0.1052123941
152	0.1051027769
153	0.1050153281
154	0.1049483289
155	0.1048181279
156	0.104689657
157	0.1046160463
158	0.1044607582
159	0.1043327109
160	0.104225008
161	0.1041382072
162	0.1040369591
163	0.1038661586
164	0.1036901647
165	0.1035218752
166	0.1034646433
167	0.1033820263
168	0.103219403
169	0.1030822578
170	0.1029477436
171	0.102833654
172	0.1027821935
173	0.1026733726
174	0.1025787667
175	0.1024441211
176	0.1023358685
177	0.1022778713
178	0.1021590893
179	0.1020397844
180	0.1019316982
181	0.1017896621
182	0.1016282304
183	0.1014881803
184	0.1013770343
185	0.1012457238
186	0.1011253803
187	0.1009974339
188	0.1008711836
189	0.1007647181
190	0.1006444148
191	0.1005049693
192	0.1004566638
193	0.100319334
194	0.1001454495
195	0.09999087139
196	0.09988617759
197	0.09978029363
198	0.099647613
199	0.09957472284
200	0.09945855951
201	0.09937662163
202	0.09922365533
203	0.09907274931
204	0.09901083221
205	0.09888259079
206	0.09883150473
207	0.0987318553
208	0.09862351408
209	0.09850445836
210	0.09838150274
211	0.09824040913
212	0.09815790801
213	0.09806783579
214	0.09797367411
215	0.09782790963
216	0.09770598043
217	0.09760499229
218	0.09753277078
219	0.09744881822
220	0.09731120647
221	0.09725221871
222	0.09716056354
223	0.09709079952
224	0.09700746709
225	0.09688090653
226	0.09680363689
227	0.09666496761
228	0.09658322178
229	0.09649458385
230	0.09641331455
231	0.09630727867
232	0.09620188925
233	0.09610778055
234	0.09597983332
235	0.09590782062
236	0.09584300646
237	0.09576034944
238	0.09565765481
239	0.09551308442
240	0.09541622355
241	0.09531191694
242	0.09521621837
243	0.0951290872
244	0.0950380142
245	0.09490355212
246	0.09478965259
247	0.09471205361
248	0.09463843213
249	0.09453311283
250	0.09445886346
251	0.09435959007
252	0.09429875064
253	0.09422458452
254	0.09410925911
255	0.09404397591
256	0.09399648113
257	0.09386122148
258	0.09377429516
259	0.09372013627
260	0.09362612869
261	0.09350715641
262	0.09340098628
263	0.09332517803
264	0.093270228
265	0.09315849289
266	0.09306318724
267	0.0929083226
268	0.09285587877
269	0.09277622849
270	0.09268939449
271	0.09257829291
272	0.0924828646
273	0.09240682383
274	0.09229706324
275	0.09216427559
276	0.09205759876
277	0.09194045068
278	0.09188046928
279	0.0917759784
280	0.09171999661
281	0.09161476497
282	0.0915448814
283	0.09143215853
284	0.0913581056
285	0.09127309431
286	0.09118841648
287	0.09110548677
288	0.09100086675
289	0.09089890565
290	0.09078747277
291	0.09072103238
292	0.09065532858
293	0.09054831432
294	0.09048888744
295	0.09039225394
296	0.09031720314
297	0.09025319509
298	0.09017908981
299	0.09005009799
300	0.08998198857
301	0.08990151421
302	0.0898492064
303	0.08971746029
304	0.0896242154
305	0.08957452167
306	0.08952228037
307	0.08943003086
308	0.08935237916
309	0.08926346773
310	0.08914110343
311	0.08904972942
312	0.08898335967
313	0.08892958529
314	0.08889167481
315	0.08880843525
316	0.08874547184
317	0.0886623141
318	0.08855129064
319	0.08848713253
320	0.08841720656
321	0.08833585356
322	0.08828803249
323	0.0882167133
324	0.08814058772
325	0.08808593415
326	0.08802567109
327	0.08795332877
328	0.08788200816
329	0.08778312675
330	0.08774459553
331	0.08768416366
332	0.08761651248
333	0.08754751743
334	0.08749903526
335	0.08746525403
336	0.08734076684
337	0.08725688135
338	0.08718197698
339	0.08710125608
