iter	Passed	Remaining
0	3	3268
1	5	2893
2	8	2811
3	13	3276
4	17	3445
5	22	3693
6	26	3811
7	30	3833
8	34	3838
9	38	3840
10	43	3892
11	47	3899
12	51	3916
13	55	3902
14	59	3885
15	62	3836
16	65	3778
17	68	3740
18	71	3679
19	74	3632
20	78	3659
21	80	3588
22	83	3528
23	85	3470
24	87	3418
25	89	3364
26	91	3313
27	94	3283
28	97	3248
29	99	3229
30	102	3198
31	104	3167
32	108	3182
33	111	3164
34	114	3156
35	117	3140
36	120	3130
37	123	3114
38	125	3089
39	127	3068
40	130	3059
41	133	3040
42	135	3018
43	138	2998
44	140	2992
45	143	2970
46	145	2956
47	148	2939
48	151	2939
49	153	2923
50	156	2909
51	159	2898
52	161	2886
53	163	2872
54	166	2860
55	169	2852
56	172	2846
57	174	2833
58	177	2830
59	180	2826
60	182	2814
61	185	2810
62	188	2803
63	191	2798
64	194	2791
65	196	2782
66	199	2778
67	205	2820
68	214	2892
69	224	2983
70	227	2973
71	237	3062
72	413	5256
73	421	5274
74	424	5232
75	427	5194
76	430	5163
77	433	5129
78	436	5090
79	439	5050
80	441	5012
81	444	4975
82	447	4943
83	451	4918
84	455	4902
85	458	4869
86	461	4839
87	464	4810
88	466	4779
89	469	4747
90	471	4714
91	474	4682
92	476	4650
93	479	4620
94	481	4591
95	484	4564
96	487	4535
97	489	4506
98	491	4477
99	496	4465
100	498	4438
101	500	4410
102	503	4387
103	506	4362
104	509	4340
105	511	4316
106	514	4297
107	517	4276
108	520	4258
109	523	4235
110	526	4214
111	528	4191
112	531	4168
113	533	4146
114	536	4125
115	538	4104
116	541	4084
117	543	4064
118	546	4047
119	549	4028
120	551	4008
121	557	4011
122	562	4007
123	565	3995
124	568	3979
125	571	3964
126	574	3945
127	576	3928
128	579	3912
129	582	3897
130	585	3886
131	588	3870
132	591	3852
133	594	3839
134	596	3823
135	599	3805
136	602	3793
137	604	3777
138	607	3762
139	611	3753
140	614	3742
141	617	3732
142	620	3721
143	623	3708
144	626	3694
145	629	3680
146	632	3671
147	635	3658
148	638	3646
149	640	3630
150	643	3618
151	646	3605
152	648	3589
153	651	3576
154	654	3565
155	656	3553
156	660	3545
157	662	3531
158	665	3517
159	668	3511
160	672	3504
161	674	3490
162	676	3476
